timestamp,ax,ay,az,gx,gy,gz,label
7460,-0.1567,0.0953,1.0198,-4.0080,1.9233,-2.8420,1
7480,-0.0261,0.0897,0.9961,-5.2627,0.4400,-2.1167,1
7500,-0.0038,0.1263,0.9782,-4.5073,-0.5636,-2.2909,1
7520,0.1012,0.0771,0.9513,-4.3451,-0.3285,-2.2719,1
7540,0.1816,0.0532,0.9920,-3.6431,-1.8343,-2.2769,1
7560,0.1902,0.0637,0.9803,-4.4763,-1.8149,-2.3286,1
7580,0.2207,0.0222,0.9812,-4.6327,-1.6413,-2.1529,1
7600,0.2335,0.0115,0.9880,-4.2293,-2.5205,-2.0928,1
7620,0.3229,-0.0004,0.9633,-2.4269,-1.8280,-1.8649,1
7640,0.2972,-0.0363,0.9649,-2.5549,-2.6407,-1.6529,1
7660,0.2910,-0.0744,1.0007,-3.0101,-3.1328,-1.9014,1
7680,0.2910,0.0173,1.0031,-2.0259,-2.7592,-1.6020,1
7700,0.1667,-0.0297,1.0072,-1.0919,-2.6472,-1.6230,1
7720,0.1356,-0.0985,1.0047,-1.5033,-2.6052,-1.3871,1
7740,0.0513,-0.0491,1.0210,0.1187,-3.0638,-1.5990,1
7760,-0.0167,-0.0689,1.0224,0.2396,-2.9458,-1.4436,1
7780,-0.0837,-0.0699,1.0372,0.8731,-1.8799,-1.3806,1
7800,-0.1554,-0.0627,1.0368,1.0750,-2.4143,-0.6927,1
7820,-0.2455,-0.0781,1.0365,1.6808,-0.4859,-0.6703,1
7840,-0.2509,-0.0711,1.0382,2.5680,-0.6169,-0.6410,1
7860,-0.3480,-0.0071,0.9963,2.0568,-0.6097,-0.1750,1
7880,-0.3183,0.0425,0.9942,2.2559,0.0967,0.0400,1
7900,-0.2900,0.0147,0.9949,3.9416,1.6072,0.2839,1
7920,-0.2641,0.0164,0.9774,4.0995,1.1418,-0.2570,1
7940,-0.1951,0.0644,0.9769,3.7289,1.8944,-0.0664,1
7960,-0.1178,0.1037,0.9440,3.8009,1.6854,0.1953,1
7980,-0.0771,0.0524,0.9562,3.8621,2.7401,0.5884,1
8000,-0.0217,0.0942,0.9633,4.3370,3.6062,1.1438,1
8020,0.0356,0.1071,0.9881,3.7756,3.3398,1.3728,1
8039,0.1108,0.0568,0.9982,4.5215,3.2460,1.1783,1
8060,0.2171,0.0338,1.0075,4.8857,2.8286,1.2216,1
8080,0.2074,0.0606,1.0101,3.9061,3.2812,1.2860,1
8100,0.3023,0.0033,1.0107,3.5360,2.6344,1.4190,1
8119,0.2955,0.0255,1.0129,2.3164,2.9999,2.0792,1
8140,0.2559,-0.0003,1.0182,3.0265,1.9562,1.7199,1
8160,0.2479,-0.0549,1.0156,1.9121,1.3485,1.6908,1
8180,0.2516,-0.0217,1.0211,2.0596,1.1160,2.1517,1
8200,0.1786,-0.0550,1.0344,0.6480,0.7671,2.3693,1
8220,0.0875,-0.0828,1.0319,0.7176,0.3321,2.8934,1
8240,0.0140,-0.1224,1.0183,0.7155,-0.7767,2.6889,1
8260,-0.0778,-0.0727,0.9954,0.7491,-0.2775,2.0789,1
8280,-0.1269,-0.0630,0.9889,-0.8705,-1.6278,1.7758,1
8300,-0.1768,-0.0894,0.9782,-0.5244,-2.6191,2.6250,1
8320,-0.2395,-0.0641,0.9897,-1.7120,-2.1479,2.6874,1
8340,-0.2814,-0.0530,0.9563,-2.9065,-1.3544,2.7726,1
8360,-0.3352,-0.0486,0.9773,-2.5400,-2.6286,2.3114,1
8380,-0.3032,0.0135,0.9721,-4.6119,-3.0842,2.1075,1
8400,-0.2801,0.0995,0.9802,-3.8287,-2.5793,2.4694,1
8420,-0.2407,0.0628,1.0120,-4.6219,-2.7018,1.9951,1
8440,-0.1887,0.0436,0.9834,-4.3610,-2.3066,2.4841,1
8460,-0.1819,0.0802,0.9886,-5.1137,-2.5894,2.0390,1
8480,-0.0018,0.0976,0.9882,-4.8034,-1.7013,2.6689,1
8500,-0.0476,0.0449,1.0457,-4.2662,-2.1541,2.1020,1
8520,-0.0045,0.0873,1.0294,-3.9100,-1.7676,1.8556,1
8540,0.1168,0.0850,1.0153,-4.6035,-1.2670,1.9030,1
8560,0.2311,0.0600,1.0306,-5.0531,-0.4359,1.5607,1
8580,0.3319,0.0215,1.0500,-3.3453,0.3523,1.9626,1
8600,0.2965,0.0372,1.0223,-2.9064,1.2395,1.0983,1
8620,0.2598,0.0008,1.0038,-3.3185,1.8000,0.9925,1
8640,0.2934,-0.0155,1.0195,-4.2165,1.4288,1.0304,1
8660,0.3075,-0.0501,0.9688,-2.0394,1.8220,0.4419,1
8680,0.2124,-0.0618,0.9785,-3.2393,2.8527,1.0085,1
8700,0.1959,-0.1001,0.9764,-1.3945,2.9839,0.6502,1
8720,0.0884,-0.0817,0.9804,0.0303,3.2132,0.5076,1
8740,0.0401,-0.0554,0.9765,-0.7992,3.6199,0.2998,1
8760,-0.0509,-0.1008,0.9748,0.5605,3.0772,0.0029,1
8780,-0.0594,-0.0580,0.9764,1.4080,2.4315,-0.1515,1
8800,-0.1221,-0.0780,0.9667,0.9993,2.2241,-0.6851,1
8820,-0.2423,-0.0911,0.9878,2.4574,2.0405,-0.1702,1
8840,-0.2561,-0.0136,0.9871,2.9239,1.6166,-0.5317,1
8860,-0.2895,-0.0036,0.9891,2.3314,1.9706,-1.2515,1
8880,-0.2855,-0.0272,1.0285,2.5408,1.4917,-0.9420,1
8900,-0.3062,0.0418,1.0270,3.3173,0.2922,-1.8748,1
8920,-0.2428,0.0107,1.0295,3.7853,0.5316,-1.5256,1
8940,-0.2152,0.0832,1.0350,4.3737,-0.0899,-2.0365,1
8960,-0.1218,0.0936,1.0135,4.2122,-0.8365,-1.7480,1
8980,-0.0646,0.1215,1.0407,3.6772,-1.0314,-1.4312,1
9000,0.0116,0.1162,1.0478,5.1142,-1.6512,-1.6281,1
9020,0.0790,0.0877,1.0036,5.4026,-2.5292,-1.5827,1
9040,0.1595,0.0453,1.0048,3.0986,-2.2103,-1.8660,1
9060,0.1876,0.0686,1.0190,3.8805,-3.2222,-1.7641,1
9080,0.3122,0.0483,0.9963,4.7483,-3.2490,-2.4186,1
9100,0.3222,0.0683,0.9831,3.1127,-2.0999,-2.4839,1
9120,0.2894,0.0139,0.9942,3.7927,-2.7941,-2.2240,1
9140,0.2960,-0.0035,0.9322,2.6904,-2.7670,-2.7332,1
9160,0.2830,-0.0432,0.9989,3.3550,-2.8911,-2.4445,1
9180,0.2289,-0.0682,0.9808,1.4610,-2.9135,-2.2102,1
9200,0.1952,-0.0921,0.9990,1.0116,-1.9397,-2.1350,1
9220,0.1094,-0.0728,0.9870,0.7253,-1.7318,-2.5756,1
9240,0.0323,-0.1265,0.9971,0.1116,-1.2894,-2.3813,1
9260,-0.0395,-0.0778,1.0269,-0.6724,-1.2143,-2.5656,1
9280,-0.1251,-0.0921,1.0101,-1.6209,-0.3560,-2.1298,1
9300,-0.1585,-0.0862,1.0209,-1.9466,0.3619,-2.3577,1
9320,-0.2140,-0.1002,1.0244,-1.7353,0.9739,-1.2022,1
9340,-0.2610,-0.0624,1.0279,-3.4770,1.3425,-2.1555,1
9360,-0.2672,-0.0301,1.0240,-3.2497,2.6063,-1.8866,1
9380,-0.2444,0.0252,1.0266,-3.0591,2.3897,-2.2431,1
9400,-0.2937,0.0481,1.0103,-4.4837,2.5094,-1.0186,1
9420,-0.2159,0.0467,1.0158,-4.1633,2.0085,-1.6635,1
9440,-0.1585,0.0590,0.9882,-4.3639,3.7887,-0.7469,1
9460,-0.0780,0.0751,0.9874,-5.2686,3.6625,-1.4265,1
9480,-0.0681,0.0608,0.9671,-4.9669,2.6978,-1.0732,1
9500,-0.0164,0.1100,0.9549,-4.3677,3.4013,-0.8956,1
9520,0.0531,0.0816,0.9877,-4.3481,2.4078,-0.4224,1
9540,0.1115,0.0952,0.9778,-4.5433,1.9815,-0.6563,1
9560,0.2214,0.0951,0.9669,-3.9090,1.0589,-0.3862,1
9580,0.2524,0.0264,0.9696,-4.3440,1.7070,-0.0864,1
9600,0.2182,-0.0231,0.9834,-3.3660,-0.1320,0.0008,1
9620,0.2836,0.0390,0.9965,-3.0506,0.6627,-0.3085,1
9640,0.3177,-0.0117,1.0194,-0.5127,-0.8625,1.0262,1
9660,0.2628,-0.0314,1.0193,-2.6658,-0.7071,0.7829,1
9680,0.1856,-0.0394,1.0199,-2.5940,-1.1653,1.2325,1
9700,0.1603,-0.0642,1.0185,-0.9358,-1.1368,1.5765,1
9720,0.1052,-0.0676,1.0312,-0.0657,-2.2065,1.4060,1
9740,0.0318,-0.0908,1.0282,-0.1312,-2.3151,1.4009,1
9760,0.0097,-0.0656,1.0341,0.0092,-2.9727,1.7695,1
9780,-0.0842,-0.0483,1.0041,0.7055,-3.5408,1.5031,1
9800,-0.1464,-0.0840,1.0134,1.2763,-2.8010,1.4052,1
9820,-0.2286,-0.1292,0.9912,0.9377,-2.4571,2.1015,1
9840,-0.2574,-0.0018,0.9707,3.4596,-2.5406,1.9055,1
9860,-0.2606,-0.0434,0.9650,2.5033,-3.0670,1.7564,1
9880,-0.2627,-0.0006,0.9775,2.9381,-3.4298,2.2396,1
9900,-0.3427,0.0262,0.9495,4.8329,-1.9014,2.2632,1
9920,-0.2154,0.0279,0.9792,4.0633,-1.8224,2.6734,1
9940,-0.1834,0.0725,0.9503,3.6080,-1.5661,2.3669,1
9960,-0.1784,0.1367,1.0045,4.7199,-1.0015,2.3091,1
9980,-0.1032,0.0890,0.9942,3.7195,-0.3747,2.3466,1
10000,-0.0572,0.0694,0.9938,5.6326,0.2504,1.9994,1
10020,0.0892,0.0500,1.0259,4.1818,0.4829,2.7909,1
10040,0.1059,0.0453,1.0095,4.9817,0.3502,1.5231,1
10060,0.1918,0.0788,1.0429,3.9061,1.3257,2.6850,1
10080,0.1972,0.0389,1.0318,4.2129,1.7118,2.3020,1
10100,0.2107,0.0120,1.0367,3.0512,2.3381,2.3655,1
10120,0.2891,0.0097,1.0133,3.1564,2.8851,2.2057,1
10140,0.2771,-0.0115,1.0333,1.6384,3.3506,1.9725,1
10160,0.2842,-0.0096,0.9945,1.9856,2.8302,1.7414,1
10180,0.2832,-0.0779,0.9977,2.0386,2.4588,1.7496,1
10200,0.1859,-0.0808,0.9948,1.0730,2.2654,1.8460,1
10220,0.1631,-0.0832,0.9903,1.2588,2.2318,2.1316,1
10240,0.0437,-0.0501,0.9679,1.3734,2.9214,1.6488,1
10260,-0.0306,-0.0953,0.9912,-0.1983,1.3776,1.0013,1
10280,-0.1160,-0.0762,0.9694,-0.1118,1.0051,1.2256,1
10300,-0.2309,-0.0546,0.9691,-1.1388,1.0565,1.4057,1
10320,-0.1999,-0.0434,0.9720,-1.5681,0.6447,1.1121,1
10340,-0.2220,-0.0126,0.9691,-2.1944,-0.1312,0.8558,1
10360,-0.2812,-0.0617,0.9708,-3.0383,-0.2108,0.1460,1
10380,-0.2877,0.0117,0.9948,-3.7338,-0.1272,0.8273,1
10400,-0.2998,0.0131,1.0148,-3.8554,-1.1671,0.3726,1
10420,-0.3106,0.0799,1.0175,-4.1903,-1.6157,-0.0414,1
10440,-0.2573,0.1015,1.0242,-3.9182,-1.5698,-0.5172,1
10460,-0.1303,0.0724,1.0410,-5.6350,-2.4035,-0.5712,1
10480,-0.0616,0.0985,1.0194,-4.8918,-2.6967,-0.8366,1
10500,0.0253,0.0811,0.9849,-4.7249,-3.3205,-1.2310,1
10520,0.0375,0.0898,1.0440,-4.2766,-3.2443,-0.7747,1
10540,0.1308,0.0622,0.9997,-5.4097,-3.1733,-1.0287,1
10560,0.2025,0.0556,0.9940,-3.8190,-3.5245,-1.0018,1
10580,0.2232,0.0302,0.9765,-4.2442,-2.3363,-1.2315,1
10600,0.3147,0.0403,0.9724,-3.8391,-2.8841,-1.1306,1
10620,0.2635,0.0271,0.9940,-2.1826,-2.3969,-1.4511,1
10640,0.3631,-0.0317,0.9512,-3.9964,-1.5031,-2.3552,1
10660,0.2603,-0.0278,0.9735,-2.1560,-1.2787,-1.5219,1
10680,0.2026,-0.0736,0.9586,-1.4179,-0.4859,-1.8747,1
10700,0.2118,-0.1011,0.9979,-0.4766,-0.0450,-1.5686,1
10720,0.0607,-0.0963,0.9674,-0.4103,-0.3218,-1.9570,1
10740,0.0787,-0.0726,0.9905,-0.8753,0.2917,-1.8781,1
10760,-0.0142,-0.0902,0.9892,-0.9329,0.6922,-1.7354,1
10780,-0.1489,-0.0791,1.0204,0.0903,1.7223,-2.0703,1
10800,-0.1760,-0.0040,0.9894,2.0258,1.9759,-2.1495,1
10820,-0.2179,-0.0750,1.0256,0.8013,2.6762,-2.3075,1
10840,-0.2523,-0.0129,1.0330,2.5001,2.2850,-2.6129,1
10860,-0.2591,0.0176,1.0263,2.8960,2.4685,-2.0361,1
10880,-0.2794,0.0522,1.0160,3.0536,3.0850,-2.1690,1
10900,-0.2918,0.0069,1.0386,4.0733,2.5818,-1.9180,1
10920,-0.2182,0.0514,1.0200,4.2758,2.5271,-2.2640,1
10940,-0.2699,0.0866,0.9869,5.0860,2.5972,-2.2721,1
10960,-0.1634,0.0720,1.0220,2.8659,3.0664,-2.0301,1
10980,-0.1108,0.0614,1.0162,3.8972,1.6419,-1.7012,1
11000,0.0102,0.0675,0.9856,3.8845,2.2587,-1.6232,1
11020,0.0906,0.0959,1.0019,4.4643,0.7795,-1.6950,1
11040,0.2071,0.0545,0.9658,4.6085,0.7946,-2.0024,1
11060,0.2390,0.1213,0.9730,3.6416,-0.3959,-1.4984,1
11080,0.2864,0.0596,0.9719,3.5898,-0.7175,-1.1845,1
11100,0.3127,-0.0093,1.0007,3.9850,-0.1163,-1.6886,1
11120,0.2584,0.0021,0.9918,4.3582,-0.9254,-1.2025,1
11140,0.2639,0.0127,0.9788,3.8455,-1.8298,-0.4898,1
11160,0.2918,-0.0416,0.9952,2.2067,-1.9152,-0.7756,1
11180,0.2133,-0.0613,1.0136,0.6388,-2.2428,-0.9199,1
11200,0.1417,-0.1133,0.9936,0.5773,-3.0335,0.1363,1
11220,0.0947,-0.0794,1.0325,0.9219,-2.9310,-0.6294,1
11240,0.0811,-0.0459,1.0044,-0.3319,-3.1143,-0.3798,1
11260,-0.0224,-0.1068,1.0621,0.4318,-2.8927,0.3986,1
11280,-0.0773,-0.0972,1.0142,-0.7963,-2.5084,0.3126,1
11300,-0.2236,-0.0921,1.0194,-1.4360,-1.8268,0.0339,1
11320,-0.2160,-0.0216,1.0465,-2.1586,-2.2279,0.7969,1
11340,-0.2656,-0.0407,1.0096,-3.9306,-1.8010,0.8366,1
11360,-0.3014,0.0323,0.9831,-3.1103,-0.8056,0.7174,1
11380,-0.3159,0.0021,0.9969,-3.1557,-1.8248,0.9700,1
11400,-0.3035,0.0260,0.9833,-3.3897,-1.5453,1.6052,1
11420,-0.2457,0.0815,0.9786,-3.2826,-0.0160,1.8388,1
11440,-0.1897,0.0633,1.0041,-3.6506,0.5593,1.1929,1
11460,-0.1832,0.0859,0.9734,-4.7271,0.8823,2.1843,1
11480,-0.0537,0.0598,0.9738,-4.9475,1.1369,1.7058,1
11500,-0.0143,0.0599,0.9805,-4.8364,0.4451,2.5575,1
11520,0.1073,0.0781,0.9914,-5.1675,2.9240,2.6116,1
11540,0.1492,0.1034,1.0034,-5.1607,2.3065,2.1711,1
11560,0.1917,0.0604,1.0090,-4.2325,2.7692,1.8904,1
11580,0.2318,0.0174,1.0335,-5.2068,3.4340,2.6889,1
11600,0.2763,-0.0347,1.0199,-3.6791,2.5393,2.1700,1
11620,0.3453,0.0216,1.0153,-4.2389,2.8337,2.2989,1
11640,0.3096,-0.0297,1.0376,-1.7073,3.2425,2.3735,1
11660,0.2660,-0.0469,1.0452,-2.7876,2.7019,2.4146,1
11680,0.2161,-0.0903,1.0270,-1.9526,2.6298,2.2369,1
11700,0.2130,-0.0939,1.0401,-2.4392,2.2493,2.5237,1
11720,0.0866,-0.0735,1.0244,-2.1733,1.8654,1.6037,1
11740,0.0086,-0.0502,0.9868,-0.9869,1.0850,2.9292,1
11760,-0.0926,-0.1145,1.0087,1.3972,0.6263,1.8812,1
11780,-0.0476,-0.0454,0.9886,0.3558,0.1287,2.1361,1
11800,-0.1664,-0.0380,0.9860,0.7442,0.2434,2.1971,1
11820,-0.2105,-0.0222,0.9535,1.8945,-1.1303,1.5397,1
11840,-0.2610,0.0220,0.9431,2.3919,-1.0905,1.9425,1
11860,-0.2981,-0.0480,0.9778,2.4143,-2.8093,2.1486,1
11880,-0.2707,0.0069,0.9840,3.9249,-2.1116,1.9360,1
11900,-0.2942,0.0593,0.9938,3.7570,-3.1045,1.6159,1
11920,-0.2783,0.0329,0.9863,3.3036,-1.8191,1.7856,1
11940,-0.1478,0.0363,1.0093,3.4079,-3.2449,0.9592,1
11960,-0.1073,0.0694,1.0330,4.7211,-1.9612,0.6323,1
11980,-0.0368,0.1147,1.0094,5.0688,-2.8201,0.8432,1
12000,-0.0247,0.0727,1.0593,4.5004,-2.5012,0.5044,1
12020,0.0512,0.1131,1.0098,4.2154,-2.6316,0.6010,1
12040,0.1392,0.0884,1.0387,4.7994,-2.8025,0.3051,1
12060,0.2412,0.0871,1.0030,4.3949,-2.8882,0.2249,1
12080,0.3102,0.0255,1.0039,4.4018,-2.2698,-0.1597,1
12100,0.3032,0.0126,1.0039,4.0871,-0.9147,-0.0707,1
12120,0.2892,0.0145,0.9959,3.5550,-0.8227,-0.3855,1
12140,0.2650,-0.0177,0.9761,2.2000,0.0410,-0.4450,1
12160,0.2949,-0.0487,0.9861,2.7417,0.6508,-0.9317,1
12180,0.2356,-0.0486,0.9740,0.6641,1.0351,-0.1916,1
12200,0.1655,-0.0903,0.9761,1.5780,1.9820,-1.3992,1
12220,0.1324,-0.0695,0.9682,1.0464,2.3463,-0.9209,1
12240,0.0033,-0.0696,0.9722,0.3263,2.2957,-1.3816,1
12260,-0.0018,-0.0913,0.9621,-0.5187,2.6530,-1.1141,1
12280,-0.0923,-0.1041,1.0242,-0.6844,3.3769,-1.6663,1
12300,-0.1603,-0.0527,1.0145,-0.7562,3.3394,-1.8441,1
12320,-0.2483,-0.0494,1.0200,-2.0496,3.4791,-1.4325,1
12340,-0.2989,-0.0584,1.0130,-2.2267,2.7240,-1.5708,1
12360,-0.2820,-0.0159,1.0011,-3.6579,2.9554,-2.7132,1
12380,-0.2690,0.0019,1.0764,-1.8956,2.5289,-2.1905,1
12400,-0.2554,0.0687,1.0054,-4.7124,2.0316,-2.0566,1
12420,-0.2384,0.0739,1.0110,-5.3331,2.3273,-2.5401,1
12440,-0.2659,0.0691,1.0368,-4.2572,1.3048,-2.3867,1
12460,-0.1556,0.0465,1.0075,-4.0459,1.1787,-2.3223,1
12480,-0.1045,0.0828,0.9770,-4.3574,1.1681,-2.8354,1
12500,-0.0176,0.0979,1.0188,-4.7689,-0.3115,-2.9907,1
12520,0.0777,0.1362,0.9945,-4.4779,-0.3801,-2.3965,1
12540,0.1201,0.0986,0.9851,-4.3481,-1.4728,-1.9817,1
12560,0.2253,0.0523,0.9901,-4.4825,-1.8628,-2.5668,1
12580,0.2002,0.0595,0.9436,-4.6804,-2.8752,-2.3175,1
12600,0.2808,0.0200,0.9544,-4.3439,-2.1026,-2.3966,1
12620,0.3089,-0.0156,0.9750,-2.4984,-2.3468,-2.2823,1
12640,0.3024,-0.0226,0.9775,-3.0638,-2.9029,-2.0098,1
12660,0.2416,-0.0627,0.9641,-3.3714,-3.5078,-1.9286,1
12680,0.2044,-0.0450,0.9945,-3.0971,-2.7050,-1.6251,1
12700,0.1465,-0.0627,0.9909,-1.3320,-3.5159,-2.2875,1
12720,0.0990,-0.0866,1.0071,-1.5536,-2.9829,-1.5400,1
12740,0.0363,-0.0849,1.0110,0.4205,-3.1019,-1.3366,1
12760,-0.0021,-0.0777,1.0238,-0.0344,-1.7965,-1.7634,1
12780,-0.1395,-0.0932,1.0483,1.0711,-2.3187,-1.2756,1
12800,-0.1948,-0.0898,1.0442,0.5675,-0.7213,-0.7734,1
12820,-0.1984,-0.0685,1.0239,1.0561,-1.1989,-0.7073,1
12840,-0.2326,-0.0649,1.0145,2.3204,-1.0788,-0.5066,1
12860,-0.3164,-0.0216,1.0050,2.3948,0.0722,-0.5735,1
12880,-0.3106,-0.0118,1.0071,4.2725,0.6621,-0.0319,1
12900,-0.3270,0.0316,0.9761,2.7544,0.7717,0.2069,1
12920,-0.2248,0.0541,0.9606,3.8256,1.7113,0.0828,1
12940,-0.2607,0.0442,0.9755,4.5058,1.0098,0.1622,1
12960,-0.1402,0.0993,0.9821,4.7082,1.9989,-0.1821,1
12980,-0.0864,0.1112,0.9909,4.8908,2.8401,0.6815,1
13000,-0.0167,0.0869,0.9965,3.9345,3.5798,0.6450,1
13020,0.1144,0.0534,0.9847,4.0225,2.3345,0.9770,1
13040,0.1748,0.0586,0.9605,4.3035,2.9585,1.2406,1
13060,0.2339,0.0642,1.0196,4.3185,2.7759,0.7512,1
13080,0.2454,0.0402,1.0159,4.2209,2.2445,1.4379,1
13100,0.3055,0.0645,1.0244,4.0971,2.5600,1.6463,1
13120,0.3369,-0.0263,1.0142,2.8168,2.3832,2.0338,1
13140,0.2768,-0.0742,1.0195,3.4165,2.0657,1.9187,1
13160,0.2630,-0.0690,1.0370,1.9107,2.3616,2.0767,1
13180,0.2137,-0.0720,1.0284,1.7723,1.3937,2.0660,1
13200,0.1544,-0.0274,1.0279,1.8519,0.1023,2.2121,1
13220,0.1198,-0.1290,1.0518,1.6176,-0.3295,1.8536,1
13240,0.0480,-0.0872,1.0191,0.3975,-0.4450,2.6872,1
13260,-0.0206,-0.1145,1.0249,0.7018,0.2443,1.9718,1
13280,-0.1032,-0.1337,1.0030,-1.1721,-0.7736,2.1193,1
13300,-0.2270,-0.0841,0.9559,-0.9399,-2.9829,2.3896,1
13320,-0.2935,-0.0651,1.0025,-1.6996,-2.7933,2.3876,1
13340,-0.2709,-0.0270,0.9520,-2.0557,-3.8985,2.2103,1
13360,-0.3093,-0.0017,0.9705,-3.7117,-3.3188,2.4475,1
13380,-0.3018,-0.0082,0.9636,-2.8627,-3.2138,2.3365,1
13400,-0.2202,-0.0064,0.9469,-3.1704,-3.2995,2.2291,1
13420,-0.2767,0.0420,1.0051,-3.4621,-2.5269,1.8482,1
13440,-0.2399,-0.0025,0.9775,-3.6100,-2.5131,2.1421,1
13460,-0.1452,0.0623,1.0023,-3.8991,-3.2189,2.2214,1
13480,-0.0466,0.0772,1.0194,-2.7757,-2.2079,2.1604,1
13500,-0.0221,0.0944,1.0245,-4.3831,-2.2222,2.0035,1
13520,0.1185,0.0979,1.0389,-4.6067,-0.9739,1.9136,1
13540,0.1160,0.0865,1.0139,-4.7384,-0.7337,1.7969,1
13560,0.1697,0.0909,1.0386,-4.6068,-0.9930,1.5323,1
13580,0.2399,0.0509,1.0226,-5.1479,0.0512,1.3433,1
13600,0.3043,0.0111,1.0483,-4.7876,1.3361,1.2187,1
13620,0.3252,0.0076,1.0328,-3.5128,0.7487,1.5558,1
13640,0.2913,-0.0115,1.0252,-3.4876,1.9698,0.7900,1
13660,0.2675,-0.0366,0.9745,-2.8785,2.7159,1.0646,1
13680,0.2293,-0.0515,0.9832,-1.1021,2.3589,0.6956,1
13700,0.2107,-0.0915,1.0028,-2.3089,3.4478,0.3379,1
13720,0.1032,-0.1290,0.9667,-1.4671,2.6227,0.2297,1
13740,0.0663,-0.0843,0.9750,-0.9399,2.5921,0.6301,1
13760,-0.0597,-0.0495,0.9668,0.2839,3.4701,0.2911,1
13780,-0.1138,-0.0930,0.9727,1.0460,3.2972,-0.2696,1
13800,-0.1578,-0.0335,0.9852,1.5776,2.0310,-1.2389,1
13820,-0.2195,-0.0596,0.9798,2.0621,2.4218,-0.2877,1
13840,-0.2689,-0.0562,1.0118,2.2809,2.3449,-0.9420,1
13860,-0.3142,-0.0148,1.0069,3.1563,1.5809,-1.5179,1
13880,-0.3124,0.0247,1.0113,3.1325,1.6870,-1.3433,1
13900,-0.3316,0.0240,1.0159,3.0608,0.6671,-1.1385,1
13920,-0.2536,0.0556,1.0552,3.7377,0.3512,-1.5877,1
13940,-0.2308,0.0516,1.0228,4.3997,0.7560,-1.7906,1
13960,-0.1570,0.0774,1.0347,4.5168,-0.2410,-2.4356,1
13980,-0.1462,0.0753,1.0409,3.5251,-2.6648,-1.6585,1
14000,0.0073,0.0638,1.0029,3.9182,-1.7136,-2.1295,1
14020,0.0894,0.0187,0.9961,3.7889,-2.2763,-2.2038,1
14040,0.1685,0.0342,0.9999,4.6936,-1.6563,-2.2761,1
14060,0.2151,0.0223,0.9538,4.6909,-2.7482,-1.8550,1
14080,0.2121,0.0607,1.0092,4.1952,-2.7904,-2.2705,1
14100,0.2382,0.0603,0.9655,3.9433,-3.6974,-2.6784,1
14120,0.3425,-0.0027,0.9927,3.2334,-3.8097,-2.0953,1
14140,0.2770,-0.0001,0.9705,1.9425,-2.8016,-1.7290,1
14160,0.2862,-0.0397,0.9887,2.5376,-2.5872,-2.7267,1
14180,0.2382,-0.0325,0.9653,2.7707,-2.4460,-2.6633,1
14200,0.2063,-0.0797,0.9969,1.2155,-2.0806,-2.2330,1
14220,0.1192,-0.1316,0.9779,1.4009,-1.6986,-2.5088,1
14240,-0.0032,-0.1152,0.9742,0.2218,-1.4434,-2.5988,1
14260,-0.0396,-0.0806,1.0452,-1.1897,-0.1511,-1.9610,1
14280,-0.1338,-0.0788,1.0147,-0.7318,0.5284,-2.0026,1
14300,-0.1611,-0.0831,1.0049,-1.5157,0.9190,-2.5613,1
14320,-0.2628,-0.0543,1.0150,-2.3915,0.7005,-2.4198,1
14340,-0.3007,-0.0214,1.0097,-3.3699,1.0952,-1.6860,1
14360,-0.3006,-0.0280,1.0264,-3.9158,2.0464,-1.6752,1
14380,-0.3117,0.0298,1.0025,-2.6036,2.2821,-1.7657,1
14400,-0.2859,0.0252,1.0293,-4.2866,2.1899,-1.2189,1
14420,-0.2712,0.0698,1.0270,-4.1845,3.0818,-1.7323,1
14440,-0.1827,0.0704,0.9989,-4.5713,2.1843,-1.0837,1
14460,-0.2064,0.0713,0.9971,-4.2435,3.8746,-0.7686,1
14480,-0.0942,0.0878,0.9752,-5.4138,2.5482,-1.0797,1
14500,-0.0611,0.0911,0.9677,-5.5037,3.0351,-0.5269,1
14520,0.0814,0.0794,0.9789,-4.0564,2.7852,-0.8150,1
14540,0.1528,0.1076,0.9628,-3.0999,2.1223,-0.3806,1
14560,0.1852,0.0710,0.9503,-4.5116,1.5066,-0.1702,1
14580,0.2831,0.0637,0.9480,-2.7181,1.7084,-0.2631,1
14600,0.2900,0.0320,0.9825,-3.5218,0.8310,0.0294,1
14620,0.2788,-0.0287,1.0044,-2.9292,0.8308,0.5767,1
14640,0.3044,-0.0296,1.0243,-3.6829,-0.3299,0.2196,1
14660,0.3038,-0.0157,1.0273,-1.7681,-0.8464,0.7886,1
14680,0.2274,-0.0370,1.0244,-2.1470,-0.7194,1.1182,1
14700,0.1563,-0.0743,1.0136,-2.8894,-1.3551,1.2045,1
14720,0.1183,-0.1305,1.0245,-2.1742,-1.2667,0.8567,1
14740,0.0753,-0.0666,1.0133,-0.9622,-2.1051,1.0832,1
14760,-0.0345,-0.1009,0.9944,-1.0557,-2.4706,1.3144,1
14780,-0.1270,-0.0670,1.0307,0.6797,-2.9563,1.7708,1
14800,-0.2170,-0.0675,1.0120,1.7987,-3.8184,1.5211,1
14820,-0.2575,-0.0550,1.0012,2.8140,-3.2225,1.7190,1
14840,-0.2370,-0.0312,1.0039,2.5845,-3.4808,1.5765,1
14860,-0.3412,-0.0010,0.9952,3.9780,-2.4496,2.4223,1
14880,-0.3168,-0.0221,0.9850,3.5310,-2.5622,2.2748,1
